Internal ID,Date,Document Number,Name,Currency,Amount (Foreign Currency),Amount
9957655,09/13/2019,SO54-03739,J&P ROOFING,USA,"$1,309.38",1309.38
9957442,09/13/2019,SO80-05116,Gutter Source Inc.,USA,"$7,340.00",7340
9957439,09/13/2019,SO51-01999,LILY ANN CABINETS,USA,$935.20,935.2
9957138,09/13/2019,SO51-01998,LILY ANN CABINETS,USA,"$5,880.00",5880
9957131,09/13/2019,SO52-04270,CHWY BARRON - CPU ACWORTH,USA,"$2,077.60",2077.6
9957130,09/13/2019,SO54-03738,Apex Roof & Consulting Inc,USA,$73.41,73.41
9957106,09/13/2019,SO54-03737,"METRO METAL SUPPLY, INC.",USA,"$1,791.60",1791.6
9956378,09/13/2019,SO80-05115,Triple D Seamless Gutters,USA,$0.00,0
9955937,09/13/2019,SO52-04269,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$58,232.10",58232.1
9955620,09/13/2019,SO54-03736,Denver Metal Supply,USA,$966.67,966.67
9955299,09/13/2019,SO80-05114,Metal Roof Market Inc.,USA,"$60,295.00",60295
9955094,09/13/2019,SO80-05113,Sanchez Sons,USA,$140.61,140.61
9954673,09/13/2019,SO80-05112,Ecco Machinery,USA,$0.00,0
9954670,09/13/2019,SO52-04268,"Extreme Metal Fabricators, LLC",USA,"$5,586.00",5586
9954665,09/13/2019,SO52-04267,"Extreme Metal Fabricators, LLC",USA,"$13,260.00",13260
9954552,09/13/2019,SO52-04266,"Extreme Metal Fabricators, LLC",USA,$555.00,555
9954348,09/13/2019,SO52-04265,"GULF COAST SUPPLY & MFG., INC. : SEBRING - GCS005",USA,"$6,191.00",6191
9954347,09/13/2019,SO53-01816,North Texas Roofing,USA,"$1,425.60",1425.6
9953818,09/13/2019,SO53-01815,Bar Z Customs (SMI),USA,$38.00,38
9949557,09-12-2019,SO51-01997,Solis General Contractors Inc,USA,$624.00,624
9948456,09-12-2019,SO51-01996,ESP Exterior Specialities of PA,USA,"$15,434.75",15434.75
9948355,09-12-2019,SO51-01995,J & A Roofing Company Inc.,USA,"$8,850.00",8850
9948354,09-12-2019,SO51-01994,Specialty Construction Inc,USA,$823.84,823.84
9947650,09-12-2019,SO55LM-00401,Scudder Roofing,USA,"$1,001.51",1001.51
9947543,09-12-2019,SO55LM-00400,"DISCOUNT METAL PANELS, INC",USA,"$5,338.00",5338
9947541,09-12-2019,SO54-03735,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,"$1,044.00",1044
9947532,09-12-2019,SO55SJ-00301,ROOF METAL SERVICES : MANTECA - RMA002,USA,$468.95,468.95
9947529,09-12-2019,SO54-03734,Golden Roofing Inc,USA,"$1,922.15",1922.15
9947220,09-12-2019,SO54-03733,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,"$2,200.00",2200
9946796,09-12-2019,SO80-05111,At Sunset Construction - CO,USA,"$1,950.75",1950.75
9946795,09-12-2019,SO51-01993,PREMIER METALS LLC,USA,"$2,023.00",2023
9946793,09-12-2019,SO52-04264,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$509.25,509.25
9946281,09-12-2019,SO33-00188,Mazzella Inventory Company - Customer,USA,"$49,859.77",49859.77
9946279,09-12-2019,SO52-04263,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$27,465.50",27465.5
9946275,09-12-2019,SO54-03732,JAGGER ROOFING,USA,$379.09,379.09
9946270,09-12-2019,SO30-00035,Intercompany - Vincenzo USA,USA,"$47,366.78",47366.78
9945957,09-12-2019,SO51-01992,DURO-LAST ROOFING INC. : SAGINAW - DLR000-10,USA,"$25,881.16",25881.16
9945956,09-12-2019,SO54-03731,"MB Sheet Metal, Inc/Affiliate of MB Roofing, Inc",USA,$681.72,681.72
9945744,09-12-2019,SO33-00187,Mazzella Inventory Company - Customer,USA,$950.80,950.8
9945743,09-12-2019,SO54-03730,"MB Sheet Metal, Inc/Affiliate of MB Roofing, Inc",USA,"$2,600.00",2600
9945225,09-12-2019,SO30-00034,Intercompany - Vincenzo USA,USA,$903.26,903.26
9945019,09-12-2019,SO54-03729,B&M ROOFING,USA,$130.20,130.2
9945015,09-12-2019,SO80-05110,Gutterfrance,USA,$0.00,0
9945007,09-12-2019,SO54-03728,"MB Sheet Metal, Inc/Affiliate of MB Roofing, Inc",USA,$284.05,284.05
9944896,09-12-2019,SO51-01991,AFFORDABLE METAL ROOFING,USA,$749.43,749.43
9944380,09-12-2019,SO51-01990,PYRAMID ROOFING COMPANY : GRANDVIEW - PCS001,USA,"$9,805.05",9805.05
9944275,09-12-2019,SO54-03727,COMMERCIAL SHEET METAL INC.,USA,$104.75,104.75
9943756,09-12-2019,SO80-05109,Gutterfrance,USA,$0.00,0
9943755,09-12-2019,SO51-01989,RONDOUT CONTRACTING CO : KINGSTON - TCC001,USA,"$2,731.70",2731.7
9943754,09-12-2019,SO80-05108,Genc Stone and Tile L.L.C.,USA,"$26,995.00",26995
9943749,09-12-2019,SO53-01814,RCT Roofing,USA,$567.00,567
9943742,09-12-2019,SO51-01988,John Baird,USA,$358.40,358.4
9943135,09-12-2019,SO51-01987,"EXTERIOR ASSOCIATES, INC.",USA,"$11,184.04",11184.04
9942301,09-12-2019,SO80-05107,Front Range Seamless Gutters,USA,"$8,831.60",8831.6
9942297,09-12-2019,SO52-04262,"JGR Eco-Logical Group, LLC : JACKSONVILLE - MTR001",USA,"$2,140.00",2140
9942288,09-12-2019,SO52-04261,ATLANTA METALWORKS INC. dba MIRACLE METALWORKS INC,USA,$742.00,742
9942037,09-12-2019,SO54-03726,B&M ROOFING,USA,$450.00,450
9942033,09-12-2019,SO55LM-00399,DBR Roofing,USA,"$2,352.40",2352.4
9942022,09-12-2019,SO53-01813,JA-MAR ROOFING & SHEET METAL,USA,"$8,360.47",8360.47
9942018,09-12-2019,SO53-01812,Finished Work Roofing & Construction,USA,$19.44,19.44
9941478,09-12-2019,SO52-04260,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$88,770.00",88770
9941464,09-12-2019,SO52-04259,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$11,900.00",11900
9941462,09-12-2019,SO53-01811,Finished Work Roofing & Construction,USA,$522.72,522.72
9940534,09-12-2019,SO54-03725,Z-CRAFT,USA,"$2,014.57",2014.57
9940225,09-12-2019,SO51-01986,MID PARK METALS,USA,$36.00,36
9939904,09-12-2019,SO54-03724,Retro Custom Metals (SMI),USA,"$6,995.00",6995
9939896,09-12-2019,SO80-05106,Turner Morris Inc.,USA,$0.00,0
9939659,09-12-2019,SO80-05105,Tiley Roofing Inc.,USA,$199.12,199.12
9939548,09-12-2019,SO54-03723,FLATIRON STEEL,USA,$50.00,50
9939533,09-12-2019,SO54-03722,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,$796.00,796
9939310,09-12-2019,SO54-03721,"METRO METAL SUPPLY, INC.",USA,$450.00,450
9939309,09-12-2019,SO80-05104,The Gutter Brothers - OR,USA,$62.16,62.16
9939102,09-12-2019,SO55LM-00398,ABC SUPPLY #162 CASTROVILLE : MARINA - AGS002,USA,"$5,190.31",5190.31
9938999,09-12-2019,SO54-03720,"METRO METAL SUPPLY, INC.",USA,"$1,791.60",1791.6
9938257,09-12-2019,SO54-03719,"METRO METAL SUPPLY, INC.",USA,$400.00,400
9937729,09-12-2019,SO51-01985,P&K SHEET METAL INC.,USA,"$12,438.00",12438
9935485,09-12-2019,SO54-03718,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,"$2,446.00",2446
9935260,09-12-2019,SO55SJ-00300,ROOF METAL SERVICES : MANTECA - RMA002,USA,$433.75,433.75
9935149,09-12-2019,SO51-01984,ARMOR-FAB LLC,USA,"$10,159.60",10159.6
9935045,09-12-2019,SO55SJ-00299,ROOF METAL SERVICES : MANTECA - RMA002,USA,$830.00,830
9934932,09-12-2019,SO52-04258,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$15,200.00",15200
9934825,09-12-2019,SO80-05103,McElroy Metal Inc.,USA,"$73,100.00",73100
9934614,09-12-2019,SO55SJ-00298,ROOF METAL SERVICES : MANTECA - RMA002,USA,$830.00,830
9934406,09-12-2019,SO53-01810,AB Contracting,USA,$820.38,820.38
9934403,09-12-2019,SO54-03717,Apex Roofing Consultants LLC,USA,"$1,497.39",1497.39
9934399,09-12-2019,SO51-01983,MASTER STEEL ROOFING,USA,$28.97,28.97
9933987,09-12-2019,SO52-04257,ATLANTA METALWORKS INC. dba MIRACLE METALWORKS INC,USA,$50.88,50.88
9933682,09-12-2019,SO54-03716,Apex Roofing Consultants LLC,USA,"$1,692.34",1692.34
9933473,09-12-2019,SO53-01809,The Roof & Metal Company,USA,"$9,989.83",9989.83
9933366,09-12-2019,SO54-03715,"MB Sheet Metal, Inc/Affiliate of MB Roofing, Inc",USA,"$4,345.97",4345.97
9933263,09-12-2019,SO53-01808,The Roof & Metal Company,USA,"$9,819.92",9819.92
9933253,09-12-2019,SO52-04256,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$5,840.00",5840
9933148,09-12-2019,SO52-04255,ATLANTA METALWORKS INC. dba MIRACLE METALWORKS INC,USA,$276.45,276.45
9932922,09-12-2019,SO54-03714,METAL ROOFING SOLUTIONS,USA,"$2,179.60",2179.6
9932921,09-12-2019,SO51-01982,METAL FORMED GOODS COMPANY,USA,$18.00,18
9932806,09-12-2019,SO52-04254,4M METALS,USA,"$2,620.00",2620
9932691,09-12-2019,SO54-03713,METAL ROOFING SOLUTIONS,USA,$46.80,46.8
9931970,09-12-2019,SO53-01807,JA-MAR ROOFING & SHEET METAL,USA,"$2,699.28",2699.28
9931861,09-12-2019,SO51-01981,GREENBRIER VINYL & GUTTER,USA,$657.27,657.27
9931854,09-12-2019,SO33-00186,Mazzella Inventory Company - Customer,USA,$254.80,254.8
9931850,09-12-2019,SO52-04253,"DYNAMIC METALS, LLC",USA,"$47,703.40",47703.4
9931744,09-12-2019,SO51-01980,GREENBRIER VINYL & GUTTER,USA,"$2,375.00",2375
9931736,09-12-2019,SO30-00033,Intercompany - Vincenzo USA,USA,$242.06,242.06
9931724,09-12-2019,SO54-03712,ES Services,USA,$162.75,162.75
9931208,09-12-2019,SO30-00032,Intercompany - Vincenzo USA,USA,"$2,469.01",2469.01
9930682,09-12-2019,SO52-04252,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$5,060.00",5060
9930060,09-12-2019,SO52-04251,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$36,220.00",36220
9930058,09-12-2019,SO52-04250,PHOENIX METALS - TAMPA,USA,"$3,240.00",3240
9929234,09-12-2019,SO52-04249,DALLAS METALS : DALLAS - DAL000,USA,"$1,043.04",1043.04
9929232,09-12-2019,SO51-01979,METAL FORMED GOODS COMPANY,USA,$585.00,585
9929231,09-12-2019,SO53-01806,Crimson Construction Management LLC,USA,"$3,367.00",3367
9929226,09-12-2019,SO53-01805,Kenzie Construction,USA,$362.45,362.45
9928923,09-12-2019,SO53-01804,Commercial Roofs of Texas,USA,$20.52,20.52
9926951,09-11-2019,SO55SJ-00297,ROOF METAL SERVICES : MANTECA - RMA002,USA,$543.65,543.65
9926846,09-11-2019,SO55LM-00397,FOUR C'S CONSTRUCTION : FRESNO - AMW002,USA,"$1,152.01",1152.01
9926843,09-11-2019,SO54-03711,Briggs Built Metal : RIGBY - BST006,USA,"$1,725.00",1725
9925926,09-11-2019,SO54-03710,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$235.00,235
9925923,09-11-2019,SO52-04248,ROOF DRAINAGE COMPONENTS & ACC,USA,$177.32,177.32
9925812,09-11-2019,SO51-01978,Story Roofing Company,USA,"$1,578.36",1578.36
9925809,09-11-2019,SO54-03709,Bob Behrends Roofing LLC,USA,$210.52,210.52
9925596,09-11-2019,SO51-01977,DURO-LAST ROOFING INC. : SAGINAW - DLR000-10,USA,"$11,648.91",11648.91
9925488,09-11-2019,SO52-04247,TRI STATE COMPONENTS,USA,"$2,595.20",2595.2
9925487,09-11-2019,SO51-01976,DURO-LAST ROOFING INC. : SAGINAW - DLR000-10,USA,"$1,952.00",1952
9925484,09-11-2019,SO54-03708,METAL ROOFING SOLUTIONS,USA,"$7,050.00",7050
9925380,09-11-2019,SO52-04246,APEX METALS,USA,$364.60,364.6
9925378,09-11-2019,SO51-01975,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$20,320.00",20320
9925375,09-11-2019,SO53-01803,Ramon Roofing (SMI),USA,$195.26,195.26
9925373,09-11-2019,SO54-03707,Advanced Metal Solutions LLC (SMI),USA,$500.40,500.4
9925372,09-11-2019,SO54-03706,Flynn BEC LP : COMMERCE CITY - FSL002,USA,"$9,680.10",9680.1
9925267,09-11-2019,SO51-01974,RONDOUT CONTRACTING CO : KINGSTON - TCC001,USA,"$4,248.00",4248
9925055,09-11-2019,SO51-01973,P&K SHEET METAL INC.,USA,"$4,484.00",4484
9924954,09-11-2019,SO52-04245,STREAMLINE ROOFING & CONST.,USA,$752.50,752.5
9924953,09-11-2019,SO51-01972,T-ROSS BROTHERS CONSTRUCTION,USA,"$8,541.00",8541
9924951,09-11-2019,SO80-05102,"Hill Country Metal Roofing Supply - Kyle, TX",USA,$0.00,0
9924948,09-11-2019,SO51-01971,CCR Metal Supply LLC,USA,"$10,210.78",10210.78
9924945,09-11-2019,SO80-05101,Gomez Roofing LLC,USA,"$7,745.00",7745
9924942,09-11-2019,SO54-03705,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$432.00,432
9924839,09-11-2019,SO51-01970,PTM Manufacturing LLC,USA,"$11,840.00",11840
9924434,09-11-2019,SO54-03704,Advanced Metal Solutions LLC (SMI),USA,"$3,016.80",3016.8
9922991,09-11-2019,SO54-03703,Nevicosi Gutters,USA,$999.84,999.84
9922884,09-11-2019,SO80-05100,Martinek & Flynn,USA,$278.47,278.47
9922583,09-11-2019,SO80-05099,New Tech Machinery de Mexico,USA,"$109,733.02",109733.02
9922581,09-11-2019,SO54-03702,Western Architectural Metals (SMI),USA,"$2,550.00",2550
9922580,09-11-2019,SO53-01802,Cajun Home Improvements,USA,"$3,653.24",3653.24
9922574,09-11-2019,SO53-01801,ZENITH ROOFING,USA,"$1,986.00",1986
9922261,09-11-2019,SO54-03701,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,$540.00,540
9922260,09-11-2019,SO54-03700,BRIDGER STEEL INC - BELGRADE : EAST HELENA - BSH001,USA,"$1,605.00",1605
9922146,09-11-2019,SO52-04244,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$10,446.69",10446.69
9922043,09-11-2019,SO55LM-00396,HCS Rain Gutters,USA,"$3,660.20",3660.2
9922033,09-11-2019,SO51-01969,METAL FORMED GOODS COMPANY,USA,$273.60,273.6
9922032,09-11-2019,SO52-04243,Gray's Framing & Metal Roofs : MEMPHIS - SFT002,USA,"$1,920.00",1920
9922024,09-11-2019,SO52-04242,4M METALS,USA,"$5,990.20",5990.2
9922021,09-11-2019,SO52-04241,COASTLINE CONSTRUCTION & DEV. CO. LTD. : MEDLEY - CCO002,USA,"$1,283.40",1283.4
9922013,09-11-2019,SO52-04240,GEORGIA ROOF & BLDG PANEL,USA,"$5,550.00",5550
9922008,09-11-2019,SO80-05098,Pinnacle Construction,USA,"$20,000.00",20000
9920783,09-11-2019,SO52-04239,Quality Outdoor Products LLC,USA,$579.60,579.6
9920673,09-11-2019,SO54-03699,SCHAFER & COMPANY LLC,USA,$392.00,392
9919655,09-11-2019,SO54-03698,SCHAFER & COMPANY LLC,USA,$272.00,272
9919545,07/18/2019,SO81-00104,New Tech Machinery – Denver,USA,"$19,433.49",19433.49
9917288,09-11-2019,SO54-03697,Advanced Metal Solutions LLC (SMI),USA,"$5,100.00",5100
9916784,09-11-2019,SO54-03696,Moriarty Roofing (SMI),USA,"$10,059.97",10059.97
9914252,09-11-2019,SO54-03695,Glacier Steel Roofing Products,USA,"$6,234.20",6234.2
9912620,09-11-2019,SO80-05097,"NB Handy Company - Richmond, VA",USA,"$12,870.00",12870
9912618,09-11-2019,SO51-01968,Specialty Construction Inc,USA,"$1,310.44",1310.44
9912617,09-11-2019,SO80-05096,"NB Handy Company - Richmond, VA",USA,"$133,930.00",133930
9912505,09-11-2019,SO53-01800,GIDEON STEEL PANEL COMPANY,USA,"$1,217.28",1217.28
9912504,09-11-2019,SO54-03694,RG Roof,USA,"$6,624.44",6624.44
9912386,09-11-2019,SO55LM-00395,DBR Roofing,USA,"$12,881.92",12881.92
9911975,09-11-2019,SO80-05095,"Systems Control - Iron Mountain, MI",USA,$0.00,0
9911965,09-11-2019,SO54-03693,CRAFT CORP : WHEAT RIDGE - CC0007,USA,"$6,363.59",6363.59
9911463,09-11-2019,SO80-05094,Fazzio's,USA,$0.00,0
9911155,09-11-2019,SO54-03692,"METRO METAL SUPPLY, INC.",USA,"$3,750.00",3750
9910835,09-11-2019,SO54-03691,"METRO METAL SUPPLY, INC.",USA,$200.00,200
9909919,09-11-2019,SO53-01799,Decker Building & Developing LLC,USA,"$9,891.48",9891.48
9909716,09-11-2019,SO51-01967,John Baird,USA,$54.00,54
9909705,09-11-2019,SO53-01798,AL-CO Metal Roofing - Scott's Account,USA,$939.82,939.82
9909601,09-11-2019,SO52-04238,UNION CORRUGATING COMPANY,USA,"$18,701.20",18701.2
9909596,09-11-2019,SO54-03690,COLORADO MOISTURE CONTROL,USA,$170.43,170.43
9909385,09-11-2019,SO54-03689,COLORADO MOISTURE CONTROL,USA,$820.47,820.47
9909273,09-11-2019,SO54-03688,"Grabau Roofing, Inc.",USA,$259.94,259.94
9909150,09-11-2019,SO54-03687,COLORADO METAL SOURCE,USA,$270.78,270.78
9909149,09-11-2019,SO51-01966,SHERIDAN CONTRACTORS : COATESVILLE - AAA001-1,USA,"$1,977.94",1977.94
9909145,09-11-2019,SO55LM-00394,Rua & Son Mechanical Inc,USA,"$2,268.20",2268.2
9908917,09-11-2019,SO52-04237,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$46.00,46
9908914,09-11-2019,SO54-03686,COLORADO METAL SOURCE,USA,$812.33,812.33
9908498,09-11-2019,SO33-00185,Mazzella Inventory Company - Customer,USA,"$19,711.76",19711.76
9908391,09-11-2019,SO51-01965,George Marcel : KINGSTON - JAR002,USA,"$3,780.00",3780
9908177,09-11-2019,SO54-03685,METAL ROOFING SOLUTIONS,USA,$36.00,36
9908069,09-11-2019,SO52-04236,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$3,269.68",3269.68
9908066,09-11-2019,SO51-01964,SAP EXTERIORS,USA,"$6,230.40",6230.4
9908055,09-11-2019,SO54-03684,COLORADO METAL SOURCE,USA,$541.55,541.55
9907519,09-11-2019,SO51-01963,METAL EXTERIORS,USA,"$5,310.00",5310
9907314,09-11-2019,SO80-05093,Three Rivers Machinery,USA,$129.49,129.49
9907208,07/18/2019,SO81-00103,New Tech Machinery – Denver,USA,"$113,145.37",113145.37
9907200,09-11-2019,SO30-00031,Intercompany - Vincenzo USA,USA,"$18,726.16",18726.16
9907194,09-11-2019,SO52-04235,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$5,070.00",5070
9907193,09-11-2019,SO52-04234,Mid-Atlantic Roofing Supply,USA,$238.20,238.2
9907190,09-11-2019,SO52-04233,"GULF COAST SUPPLY & MFG., INC.",USA,"$2,450.00",2450
9906768,09-11-2019,SO54-03681,CRAFT CORP : WHEAT RIDGE - CC0007,USA,$589.95,589.95
9906766,09-11-2019,SO52-04232,VIKING METAL PRODUCTS,USA,"$1,284.00",1284
9906660,09-11-2019,SO33-00184,Mazzella Inventory Company - Customer,USA,"$28,216.42",28216.42
9906658,09-11-2019,SO52-04231,VIKING METAL PRODUCTS,USA,"$3,360.00",3360
9906657,09-11-2019,SO54-03680,B&M ROOFING,USA,$888.00,888
9906453,09-11-2019,SO30-00030,Intercompany - Vincenzo USA,USA,"$26,805.61",26805.61
9906448,09-11-2019,SO53-01797,"ADAX METALS, INC.",USA,$210.00,210
9906444,09-11-2019,SO54-03679,CRAFT CORP : WHEAT RIDGE - CC0007,USA,"$1,420.25",1420.25
9906342,09-11-2019,SO53-01796,Weather Shield Roofing LLC,USA,"$13,035.60",13035.6
9906238,09-11-2019,SO80-05092,Brothers That Just Do Gutters - Lynchbugh VA,USA,$189.41,189.41
9906129,09-11-2019,SO53-01795,"ADAX METALS, INC.",USA,"$6,254.50",6254.5
9906023,09-11-2019,SO52-04230,WEST GA SHEET METAL,USA,"$1,470.00",1470
9905819,09-11-2019,SO53-01794,McClung Roofing,USA,$198.72,198.72
9905617,09-11-2019,SO52-04229,DALLAS METALS,USA,$777.78,777.78
9905196,09-11-2019,SO51-01962,METAL FORMED GOODS COMPANY,USA,"$1,978.80",1978.8
9905088,09-11-2019,SO53-01793,ZENITH ROOFING,USA,$441.00,441
9905086,09-11-2019,SO52-04227,STREAMLINE ROOFING & CONST.,USA,$564.38,564.38
9904679,09-11-2019,SO33-00183,Mazzella Inventory Company - Customer,USA,"$24,907.73",24907.73
9904671,09-11-2019,SO52-04226,STREAMLINE ROOFING & CONST.,USA,"$12,303.38",12303.38
9904670,09-11-2019,SO53-01792,North Texas Roofing,USA,"$1,425.60",1425.6
9904659,09-11-2019,SO30-00029,Intercompany - Vincenzo USA,USA,"$23,662.34",23662.34
9904625,09-11-2019,SO52-04225,ROOF DRAINAGE COMPONENTS & ACC,USA,"$1,117.20",1117.2
9904618,09-11-2019,SO80-05091,Ramkals Roofing,USA,$373.16,373.16
9898975,09-10-2019,SO54-03678,Turner Morris Inc d/ba Buffalo Mtn Metals,USA,"$3,721.53",3721.53
9898972,09-10-2019,SO54-03677,COLORADO METAL SOURCE,USA,$428.91,428.91
9898867,09-10-2019,SO54-03676,Z-CRAFT,USA,"$2,707.75",2707.75
9898866,09-10-2019,SO54-03675,BRIDGER STEEL INC - BELGRADE : EVANSVILLE - BSC005,USA,"$2,122.00",2122
9898865,09-10-2019,SO51-01961,MGA Roofing,USA,"$8,883.65",8883.65
9898255,09-10-2019,SO54-03674,Advanced Metal Solutions LLC (SMI),USA,"$2,500.00",2500
9897628,09-10-2019,SO51-01960,DURO-LAST ROOFING INC. : SAGINAW - DLR000-10,USA,$80.00,80
9897424,09-10-2019,SO54-03673,FLATIRON STEEL,USA,"$4,328.60",4328.6
9897222,09-10-2019,SO52-04224,TRYDEN ROOFING C/O SEABOARD CAYMAN,USA,"$7,693.00",7693
9896685,09-10-2019,SO54-03672,COLORADO METAL SOURCE,USA,"$4,348.86",4348.86
9896574,09-10-2019,SO55SJ-00296,ROOF METAL SERVICES : MANTECA - RMA002,USA,"$1,411.00",1411
9896364,09-10-2019,SO52-04223,HOWE CONTRACTING : RIDGELAND - HSA001,USA,"$5,161.40",5161.4
9895540,09-10-2019,SO54-03671,Formula Roofing,USA,$819.91,819.91
9895235,09-10-2019,SO52-04222,TRYDEN ROOFING C/O SEABOARD CAYMAN,USA,"$11,030.88",11030.88
9894628,09-10-2019,SO51-01959,EXCEL METAL ROOFING LLC,USA,"$5,578.00",5578
9894522,09-10-2019,SO80-05090,Rain Trade Corp.,USA,"$9,800.00",9800
9894521,09-10-2019,SO33-00182,Mazzella Inventory Company - Customer,USA,"$2,699.50",2699.5
9894520,09-10-2019,SO52-04221,Palmetto State Metal,USA,"$5,795.00",5795
9893082,09-10-2019,SO52-04220,"MARTY ROBBINS ROOFING CO., INC",USA,"$6,475.98",6475.98
9893079,09-10-2019,SO30-00028,Intercompany - Vincenzo USA,USA,"$2,564.54",2564.54
9892961,09-10-2019,SO80-05089,"Magnum Tools, LLC",USA,$280.00,280
9892951,09-10-2019,SO80-05088,"Magnum Tools, LLC",USA,"$8,940.00",8940
9892832,09-10-2019,SO53-01791,"ADAX METALS, INC.",USA,$294.00,294
9892726,09-10-2019,SO55LM-00393,Action Roofing Inc,USA,"$3,361.65",3361.65
9892606,09-10-2019,SO52-04219,"DYNAMIC METALS, LLC",USA,"$1,355.00",1355
9892603,09-10-2019,SO51-01958,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$8,311.10",8311.1
9892496,09-10-2019,SO80-05087,Rain Trade Corp.,USA,$368.00,368
9891187,09-10-2019,SO54-03670,J D Sheet Metal,USA,$162.47,162.47
9891186,09-10-2019,SO51-01957,Solis General Contractors Inc,USA,"$10,500.56",10500.56
9890285,09-10-2019,SO80-05086,Iridak Roofing Systems,USA,"$5,356.24",5356.24
9889384,09-10-2019,SO53-01790,"ADAX METALS, INC.",USA,"$1,929.96",1929.96
9888981,09-10-2019,SO52-04218,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,$387.00,387
9888879,09-10-2019,SO52-04217,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$1,587.00",1587
9888677,09-10-2019,SO33-00181,Mazzella Inventory Company - Customer,USA,"$2,514.70",2514.7
9888270,09-10-2019,SO54-03669,Design Company Construction,USA,"$8,713.00",8713
9888162,09-10-2019,SO52-04216,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$2,368.00",2368
9888157,09-10-2019,SO80-05085,A 2 Z Professional Remodeling,USA,"$11,285.00",11285
9887945,09-10-2019,SO52-04215,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$1,983.73",1983.73
9887111,09-10-2019,SO51-01956,NORTH RIDGE METALS,USA,"$3,081.21",3081.21
9886206,09-10-2019,SO80-05084,Millwood Roofing & Construction,USA,$0.00,0
9886105,09-10-2019,SO80-05083,Matteo Aluminum Inc.,USA,$402.78,402.78
9885099,09-10-2019,SO54-03668,PREMIUM PANELS INC. - DENVER,USA,$400.80,400.8
9884892,09-10-2019,SO30-00027,Intercompany - Vincenzo USA,USA,"$2,388.96",2388.96
9884790,09-10-2019,SO51-01955,John Baird,USA,$518.64,518.64
9884584,09-10-2019,SO54-03667,PREMIUM PANELS INC. - DENVER,USA,$288.00,288
9883871,09-10-2019,SO53-01789,H & S Building Material,USA,$566.80,566.8
9883559,09-10-2019,SO54-03666,THE ROOFING COMPANY,USA,$144.00,144
9883449,09-10-2019,SO54-03665,THE ROOFING COMPANY,USA,$250.00,250
9883338,09-10-2019,SO54-03664,COLORADO MOISTURE CONTROL,USA,$56.81,56.81
9883132,09-10-2019,SO54-03663,THE ROOFING COMPANY,USA,$192.00,192
9883129,09-10-2019,SO54-03662,ROCKY VALLEY CONTRACTORS,USA,"$2,140.60",2140.6
